T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,T,M1,M2,M3,Wb1,Wb2,Wb3
1.619738817,-0.037343221,-0.040183973,0.211898356,-0.003869104,-0.001323736,-0.010841252,-0.724347184,-0.083509854,0.814722162,0,0,0,0,0,0,0,0,0,0
1.630477905,-0.038157279,-0.041065153,0.216320889,-0.001395208,-0.001986735,-0.009915807,-0.736735566,-0.082528266,0.830724633,0,0,0,0,0,0,0,0,0,0
1.640930653,-0.036255889,-0.039069796,0.205661717,0.002779105,-0.001737238,-0.003899878,-0.69854701,-0.076805655,0.788833505,0,0,0,0,0,0,0,0,0,0
1.651357651,-0.036067621,-0.038967309,0.204898561,0.005498328,-0.003429593,-0.002222938,-0.692836754,-0.074715219,0.78392906,0,0,0,0,0,0,0,0,0,0
1.661799192,-0.036211057,-0.039272873,0.206112582,0.007248785,-0.006347032,-0.003291612,-0.691461857,-0.072514278,0.785018388,0,0,0,0,0,0,0,0,0,0
1.67209506,-0.035440912,-0.038554303,0.202040144,0.005475332,-0.00507823,-0.001606851,-0.673691833,-0.069352701,0.76673717,0,0,0,0,0,0,0,0,0,0
1.68245244,-0.036054142,-0.039260606,0.205672964,0.002004032,-0.00148565,0.001552129,-0.685013302,-0.070678836,0.779772318,0,0,0,0,0,0,0,0,0,0
1.692929983,-0.037072204,-0.040355553,0.211495258,-0.000364922,0.000960597,0.003428442,-0.705804576,-0.073910134,0.802450672,0,0,0,0,0,0,0,0,0,0
1.703368902,-0.03704274,-0.040276135,0.211255687,-0.001940133,0.002454483,0.004201418,-0.707676062,-0.075674764,0.802960097,0,0,0,0,0,0,0,0,0,0
1.714126587,-0.03923514,-0.04259402,0.223586078,-0.003257915,0.002818054,0.002094643,-0.751132477,-0.081205087,0.851215593,0,0,0,0,0,0,0,0,0,0
1.724691391,-0.037966506,-0.041170194,0.216169519,-0.002774907,0.001529591,-0.001851313,-0.726152367,-0.077712812,0.82340988,0,0,0,0,0,0,0,0,0,0
1.735185146,-0.037446253,-0.040506781,0.212987975,-0.003650206,0.005594084,0.000213954,-0.715624744,-0.072303065,0.809385353,0,0,0,0,0,0,0,0,0,0
1.745928288,-0.038997105,-0.04200866,0.221430393,-0.005264775,0.011419962,-0.006042945,-0.746350956,-0.065666001,0.836672351,0,0,0,0,0,0,0,0,0,0
1.756462336,-0.037481472,-0.040357856,0.212521652,0.000832703,0.003592101,-0.034114004,-0.719125284,-0.052859866,0.799168419,0,0,0,0,0,0,0,0,0,0
1.766956091,-0.037020567,-0.040020548,0.209811214,0.007039991,-0.006115168,-0.050119108,-0.71226112,-0.045536844,0.788014275,0,0,0,0,0,0,0,0,0,0
1.777975798,-0.04022294,-0.043631673,0.227850479,0.004923842,-0.007256553,-0.039131055,-0.774502277,-0.046376009,0.856497535,0,0,0,0,0,0,0,0,0,0
1.788459778,-0.036561256,-0.039768589,0.206922201,0.001759509,-0.007174084,-0.027256849,-0.702152359,-0.040849315,0.779036555,0,0,0,0,0,0,0,0,0,0
1.799156904,-0.037673317,-0.041189616,0.213135112,0.006149417,-0.012350768,-0.040938175,-0.721658688,-0.04076019,0.804186031,0,0,0,0,0,0,0,0,0,0
1.809846878,-0.037410555,-0.04115819,0.211742262,0.009247735,-0.01347284,-0.041393091,-0.716513745,-0.040444625,0.801272441,0,0,0,0,0,0,0,0,0,0
1.82032752,-0.035942577,-0.039748245,0.203644284,0.008269785,-0.010069417,-0.024745851,-0.689581348,-0.040772175,0.773082091,0,0,0,0,0,0,0,0,0,0
1.831337452,-0.039125086,-0.043455129,0.22201596,0.008720521,-0.008580604,-0.014564304,-0.752934062,-0.047697651,0.845366177,0,0,0,0,0,0,0,0,0,0
1.842013121,-0.036865352,-0.041018385,0.209459214,0.004373408,-0.00345596,0.003341528,-0.710547161,-0.048508276,0.799242174,0,0,0,0,0,0,0,0,0,0
1.852636337,-0.036445493,-0.040530153,0.207244433,-0.000386308,-0.000379781,0.021308971,-0.699114855,-0.050215727,0.789979981,0,0,0,0,0,0,0,0,0,0
1.863181353,-0.035955246,-0.039971508,0.204736036,-0.000516022,-0.001305676,0.031935954,-0.683046971,-0.050395354,0.776917141,0,0,0,0,0,0,0,0,0,0
1.873559713,-0.035005813,-0.038919128,0.199834536,0.001824968,-7.32E-05,0.039468569,-0.660278365,-0.050640443,0.754868169,0,0,0,0,0,0,0,0,0,0
1.883885145,-0.034839041,-0.038743061,0.199617728,0.004610116,0.002674533,0.045300389,-0.65606425,-0.052955416,0.751850171,0,0,0,0,0,0,0,0,0,0
1.894583941,-0.037330262,-0.041527593,0.214818164,0.0069568,0.004969222,0.050909891,-0.704499189,-0.059698463,0.807699541,0,0,0,0,0,0,0,0,0,0
1.904957533,-0.035448074,-0.039435101,0.204779227,0.006259113,0.005699797,0.042767383,-0.671731818,-0.059584799,0.769478285,0,0,0,0,0,0,0,0,0,0
1.915554285,-0.036951211,-0.041099913,0.214103928,0.005234221,0.005571764,0.03456552,-0.703541987,-0.065094745,0.804701912,0,0,0,0,0,0,0,0,0,0
1.926735878,-0.040680929,-0.045241717,0.236245458,0.004607136,0.004959175,0.028110155,-0.778200174,-0.074614498,0.888540292,0,0,0,0,0,0,0,0,0,0
1.937484741,-0.037685321,-0.041872653,0.219068804,0.001280697,0.004390541,0.017429957,-0.724090082,-0.071730713,0.825081695,0,0,0,0,0,0,0,0,0,0
1.948186398,-0.037170963,-0.041182364,0.215768916,-0.005347244,0.004720621,0.005504082,-0.715620874,-0.072392358,0.814285436,0,0,0,0,0,0,0,0,0,0
1.959016085,-0.037869521,-0.041758489,0.218879948,-0.012922655,0.003778586,-0.010510111,-0.726156394,-0.072482999,0.827276581,0,0,0,0,0,0,0,0,0,0
1.969541073,-0.035964352,-0.039443187,0.206685402,-0.015471554,0.00260468,-0.018597644,-0.684510736,-0.065969467,0.782003784,0,0,0,0,0,0,0,0,0,0
1.980063915,-0.03604501,-0.039325413,0.206086541,-0.014187879,0.003318011,-0.014922608,-0.682941999,-0.064781605,0.781107885,0,0,0,0,0,0,0,0,0,0
1.99037981,-0.034980338,-0.037990181,0.19923202,-0.010825769,0.004105331,-0.007291767,-0.662695096,-0.063735562,0.757074874,0,0,0,0,0,0,0,0,0,0
2.000730038,-0.035499189,-0.038412594,0.201653819,-0.008047952,0.004265411,-0.002095513,-0.674274319,-0.066817547,0.768428022,0,0,0,0,0,0,0,0,0,0
2.011290312,-0.0371575,-0.04009784,0.210730997,-0.005727437,0.004020002,0.00156851,-0.708604316,-0.072764214,0.80514871,0,0,0,0,0,0,0,0,0,0
2.021637201,-0.03610854,-0.038890348,0.204599474,-0.003596924,0.003351756,0.003625,-0.691727411,-0.073589294,0.783566673,0,0,0,0,0,0,0,0,0,0
2.032025099,-0.036636258,-0.03940475,0.207507675,-0.002208577,0.002920277,0.004701802,-0.704953778,-0.077420375,0.796284797,0,0,0,0,0,0,0,0,0,0
2.04253006,-0.037617638,-0.040432727,0.213048144,-0.000962874,0.001815487,0.003371552,-0.725345534,-0.080887482,0.818246995,0,0,0,0,0,0,0,0,0,0
2.052983046,-0.037415756,-0.040246439,0.212037049,0.001989072,-0.000552075,0.000843843,-0.720396331,-0.079538892,0.813549083,0,0,0,0,0,0,0,0,0,0
2.063853264,-0.040105793,-0.043260519,0.227760011,0.007598286,-0.003106201,0.002071441,-0.770707133,-0.08341506,0.871984957,0,0,0,0,0,0,0,0,0,0
2.074275732,-0.036982834,-0.040054754,0.210698489,0.010459737,-0.004006781,0.004113892,-0.710433904,-0.075690482,0.804806461,0,0,0,0,0,0,0,0,0,0
2.084714174,-0.036893709,-0.040101985,0.210798261,0.009198189,-0.003351584,0.004071178,-0.709280635,-0.07499815,0.803854884,0,0,0,0,0,0,0,0,0,0
2.095442057,-0.038629395,-0.042063907,0.2210673,0.004965103,-0.001320426,0.003391232,-0.743944105,-0.078998247,0.842665192,0,0,0,0,0,0,0,0,0,0
2.105760098,-0.035940466,-0.039135693,0.205657051,-0.000437867,-6.15E-05,-0.001322015,-0.692296757,-0.073546038,0.784022579,0,0,0,0,0,0,0,0,0,0
2.116107702,-0.036169323,-0.039339,0.206633592,-0.004504139,-0.000177699,-0.007813064,-0.694667535,-0.072668215,0.787676457,0,0,0,0,0,0,0,0,0,0
2.126792669,-0.038429961,-0.041727996,0.219124665,-0.006017264,0.000451826,-0.008069719,-0.736196015,-0.076151003,0.835530378,0,0,0,0,0,0,0,0,0,0
2.137117147,-0.036197622,-0.039235073,0.206086533,-0.004921774,0.001511138,-0.003202774,-0.69341941,-0.072145564,0.786606388,0,0,0,0,0,0,0,0,0,0
2.147549152,-0.036969218,-0.040004244,0.210243784,-0.004178366,0.002081472,-0.000125786,-0.709344543,-0.075002515,0.803596158,0,0,0,0,0,0,0,0,0,0
2.157955408,-0.036908133,-0.03989702,0.209793161,-0.002262378,0.001611987,0.001963804,-0.709886739,-0.07648186,0.802910927,0,0,0,0,0,0,0,0,0,0
2.168270111,-0.03641979,-0.039366458,0.207073288,0.000265245,0.000627426,0.003104733,-0.70230624,-0.076905945,0.79316993,0,0,0,0,0,0,0,0,0,0
2.178649902,-0.036925028,-0.039972831,0.210058514,0.00324359,-0.002218975,-0.008238003,-0.713797848,-0.078312325,0.805099132,0,0,0,0,0,0,0,0,0,0
2.188983679,-0.036670254,-0.03988346,0.208717336,0.008422451,-0.00878844,-0.037970571,-0.710364519,-0.075484955,0.800360774,0,0,0,0,0,0,0,0,0,0
2.199286461,-0.036487374,-0.039931825,0.207764377,0.010763293,-0.012085939,-0.053133469,-0.708001725,-0.07137985,0.797027076,0,0,0,0,0,0,0,0,0,0
2.20998311,-0.039014333,-0.042933954,0.22225429,0.010261786,-0.011403145,-0.049140889,-0.758240145,-0.072878061,0.852905446,0,0,0,0,0,0,0,0,0,0
2.220277548,-0.036274587,-0.040185076,0.206852854,0.011709293,-0.012164458,-0.047627642,-0.706346317,-0.064244818,0.793874246,0,0,0,0,0,0,0,0,0,0
2.230704546,-0.036930567,-0.041258266,0.210922258,0.015296696,-0.015385963,-0.056701884,-0.720645483,-0.060912101,0.809311333,0,0,0,0,0,0,0,0,0,0
2.241052151,-0.036284059,-0.040824731,0.207527268,0.012605543,-0.01251568,-0.044557156,-0.709307485,-0.056207115,0.796069253,0,0,0,0,0,0,0,0,0,0
2.251380444,-0.036108138,-0.040778539,0.206667523,0.006228853,-0.006363833,-0.022720507,-0.706597718,-0.054041457,0.792708458,0,0,0,0,0,0,0,0,0,0
2.261808395,-0.036728662,-0.041578585,0.210236336,0.003519222,-0.004446895,-0.019586458,-0.718843088,-0.053196678,0.806402937,0,0,0,0,0,0,0,0,0,0
2.272373915,-0.037581093,-0.042598227,0.215044786,0.001475588,-0.002750492,-0.0161728,-0.735173588,-0.052870178,0.82488175,0,0,0,0,0,0,0,0,0,0
2.282755852,-0.036378822,-0.041198694,0.208029983,-0.002259031,0.001354174,-0.000665037,-0.711122416,-0.05101231,0.798093776,0,0,0,0,0,0,0,0,0,0
2.293278456,-0.037213787,-0.042126599,0.212707783,-0.00117467,0.000397356,-0.002973175,-0.72703277,-0.051882661,0.816113265,0,0,0,0,0,0,0,0,0,0
2.303756952,-0.036822066,-0.041755939,0.210485661,0.003031238,-0.003708687,-0.01600056,-0.719339441,-0.049979586,0.807532973,0,0,0,0,0,0,0,0,0,0
2.314243555,-0.036749503,-0.041747054,0.210170228,0.003573881,-0.00324795,-0.011151452,-0.71793594,-0.048805578,0.806086574,0,0,0,0,0,0,0,0,0,0
2.32472086,-0.036598286,-0.041584652,0.209443139,0.001381503,0.000338226,0.005088042,-0.71472089,-0.04862384,0.802837242,0,0,0,0,0,0,0,0,0,0
2.335194588,-0.036494889,-0.04148299,0.208984866,0.001610588,-2.39E-05,0.00339599,-0.712429571,-0.048356409,0.800614953,0,0,0,0,0,0,0,0,0,0
2.345684528,-0.036508985,-0.041571088,0.209180682,0.003633316,-0.003069701,-0.009903767,-0.712684362,-0.047335586,0.801056978,0,0,0,0,0,0,0,0,0,0
2.356180429,-0.03646523,-0.041609836,0.208973169,0.003823766,-0.00437506,-0.017820308,-0.711760664,-0.045687312,0.800125938,0,0,0,0,0,0,0,0,0,0
2.366574049,-0.035801897,-0.040870145,0.205093933,0.00031806,-0.001452033,-0.009249301,-0.698510941,-0.044072964,0.785347555,0,0,0,0,0,0,0,0,0,0
2.377349138,-0.03821391,-0.043533194,0.218738401,-0.004521188,0.003593777,0.009337534,-0.74517084,-0.047930542,0.837873309,0,0,0,0,0,0,0,0,0,0
2.387831688,-0.036321019,-0.041294133,0.207724427,-0.004405157,0.003393638,0.008015534,-0.707868486,-0.046284841,0.795990935,0,0,0,0,0,0,0,0,0,0
2.398419857,-0.036893646,-0.04193073,0.210844397,-0.001706916,0.000206897,-0.00510931,-0.718650243,-0.046527806,0.808197613,0,0,0,0,0,0,0,0,0,0
2.409050226,-0.037083224,-0.042114801,0.211774179,-0.002401881,0.001032175,-0.000947631,-0.722056094,-0.046671366,0.812038721,0,0,0,0,0,0,0,0,0,0
2.419498682,-0.035915573,-0.04068885,0.204943831,-0.005047245,0.004300182,0.013467213,-0.699137493,-0.046456933,0.786184971,0,0,0,0,0,0,0,0,0,0
2.430809498,-0.041292835,-0.046694465,0.235480044,-0.004379912,0.00366985,0.010972089,-0.803611142,-0.054441377,0.903622469,0,0,0,0,0,0,0,0,0,0
2.441428423,-0.036572489,-0.04136699,0.208495303,-0.000117289,-0.000727797,-0.005732086,-0.711576698,-0.047694892,0.800183338,0,0,0,0,0,0,0,0,0,0
2.451840878,-0.035040971,-0.039657391,0.199787938,0.000848042,-0.000753075,-0.002699697,-0.681624118,-0.045245167,0.766648237,0,0,0,0,0,0,0,0,0,0
2.462324858,-0.035416336,-0.040040309,0.20213886,-0.000627549,0.003759444,0.023642621,-0.68871807,-0.047054885,0.775029731,0,0,0,0,0,0,0,0,0,0
2.47275877,-0.035215735,-0.039695412,0.201311622,-0.003058966,0.008268735,0.047793403,-0.683366126,-0.049051886,0.770381424,0,0,0,0,0,0,0,0,0,0
2.483810186,-0.039193789,-0.043994772,0.22435074,-0.006022714,0.011518107,0.062540748,-0.756945682,-0.056603651,0.856155118,0,0,0,0,0,0,0,0,0,0
2.494504452,-0.036949809,-0.041307776,0.211859716,-0.005206326,0.011071963,0.061955764,-0.71062433,-0.055626192,0.806235059,0,0,0,0,0,0,0,0,0,0
2.505016088,-0.035768618,-0.039858436,0.205558949,-0.002913,0.009861609,0.058856917,-0.68673289,-0.056895562,0.780515108,0,0,0,0,0,0,0,0,0,0
2.515425205,-0.035174822,-0.039097607,0.202634318,-0.001481609,0.008468894,0.051654592,-0.675327197,-0.059225681,0.768153745,0,0,0,0,0,0,0,0,0,0
2.52594924,-0.035996402,-0.039941527,0.207854974,-0.000212704,0.006917989,0.044428801,-0.691823625,-0.063793338,0.787015894,0,0,0,0,0,0,0,0,0,0
2.536299944,-0.035093576,-0.038903954,0.203088963,0.000951283,0.004896575,0.034502869,-0.675542087,-0.064865753,0.768310152,0,0,0,0,0,0,0,0,0,0
2.546741009,-0.035842076,-0.039722464,0.207823049,0.001726714,0.003314953,0.026404576,-0.691166752,-0.068443916,0.785753813,0,0,0,0,0,0,0,0,0,0
2.557059288,-0.035296961,-0.039118551,0.204969825,0.001707729,0.002099319,0.018156513,-0.681842654,-0.069097614,0.774738191,0,0,0,0,0,0,0,0,0,0
2.567422628,-0.035803159,-0.039680239,0.208115317,0.001227266,0.001452885,0.011764164,-0.692746214,-0.071420848,0.786628422,0,0,0,0,0,0,0,0,0,0
2.578231573,-0.038794368,-0.042999762,0.22564508,0.001000873,0.000794352,0.007467067,-0.751685136,-0.078432655,0.853010672,0,0,0,0,0,0,0,0,0,0
2.58873558,-0.036860098,-0.040866557,0.214484506,0.000875143,-4.73E-06,0.003544223,-0.715023765,-0.075163198,0.810959049,0,0,0,0,0,0,0,0,0,0
2.599298,-0.037163204,-0.041217312,0.216305234,0.00081812,-0.000475272,0.000879502,-0.721536533,-0.076141045,0.817980366,0,0,0,0,0,0,0,0,0,0
2.610228539,-0.039379967,-0.043691977,0.229240581,0.000757105,-0.000695388,-0.000989204,-0.765062942,-0.080838069,0.867025124,0,0,0,0,0,0,0,0,0,0
2.620748281,-0.036537504,-0.040552753,0.21270662,0.000575077,-0.000749497,-0.001859075,-0.710104053,-0.074978301,0.804566198,0,0,0,0,0,0,0,0,0,0
2.631472588,-0.037599976,-0.041746653,0.218894909,0.000483655,-0.000861482,-0.002273194,-0.73084994,-0.077008131,0.827993191,0,0,0,0,0,0,0,0,0,0
2.642394304,-0.038613488,-0.04288428,0.224790676,0.000368173,-0.000769925,-0.002351385,-0.750557343,-0.078882525,0.85028965,0,0,0,0,0,0,0,0,0,0
2.652946949,-0.036058073,-0.040054226,0.209906249,0.000255305,-0.000486787,-0.002048731,-0.700830511,-0.073450379,0.793963373,0,0,0,0,0,0,0,0,0,0
2.663569212,-0.036321496,-0.04035314,0.211434215,0.000253403,-0.000327992,-0.001825785,-0.705852526,-0.073762236,0.799698634,0,0,0,0,0,0,0,0,0,0
2.674106359,-0.035740821,-0.039712645,0.208049653,0.000202454,-0.000226355,-0.001449791,-0.694495175,-0.072409223,0.786874774,0,0,0,0,0,0,0,0,0,0
2.684606552,-0.035538697,-0.039498175,0.206944053,0.000909361,3.61E-05,0.001578188,-0.690703119,-0.071709444,0.78257343,0,0,0,0,0,0,0,0,0,0
2.69528389,-0.03670801,-0.040788857,0.213828519,0.000342797,0.001155881,0.005606164,-0.713936451,-0.073788261,0.80862991,0,0,0,0,0,0,0,0,0,0
2.706007481,-0.037102958,-0.041140323,0.215883038,-0.004480495,0.003119952,0.003865432,-0.722290118,-0.075037672,0.817303955,0,0,0,0,0,0,0,0,0,0
2.7164433,-0.035466939,-0.039169304,0.205772381,-0.009222546,0.004365965,-0.000822617,-0.691007313,-0.072966973,0.780761743,0,0,0,0,0,0,0,0,0,0
2.727214813,-0.037732888,-0.041477876,0.21807635,-0.012374292,0.004408791,-0.006286771,-0.734198787,-0.078214568,0.829144736,0,0,0,0,0,0,0,0,0,0
2.737701893,-0.036130943,-0.03953697,0.207921114,-0.012517753,0.003076962,-0.010980554,-0.699915747,-0.073912601,0.791414236,0,0,0,0,0,0,0,0,0,0
2.748147249,-0.036062398,-0.03929781,0.2066937,-0.01157966,0.002694056,-0.010499895,-0.695750502,-0.07298641,0.787586659,0,0,0,0,0,0,0,0,0,0
2.758588076,-0.03627627,-0.039381281,0.207158444,-0.01059434,0.002495574,-0.009837507,-0.697283318,-0.07274153,0.790133708,0,0,0,0,0,0,0,0,0,0
2.769021749,-0.036500827,-0.039492424,0.207716495,-0.009818766,0.001868565,-0.011573516,-0.697896954,-0.071521668,0.792460425,0,0,0,0,0,0,0,0,0,0
2.779537201,-0.037268702,-0.040214859,0.211514482,-0.007881404,0.001793954,-0.008896867,-0.710015454,-0.072026503,0.80727856,0,0,0,0,0,0,0,0,0,0
2.789959431,-0.036869906,-0.039707331,0.208912111,-0.005068613,0.001951066,-0.003280231,-0.70240803,-0.071950893,0.798235685,0,0,0,0,0,0,0,0,0,0
2.800532818,-0.037981042,-0.040851624,0.215036384,-0.002968024,0.001887377,0.000470112,-0.725207227,-0.075854924,0.822844581,0,0,0,0,0,0,0,0,0,0
2.811048508,-0.037680266,-0.040495701,0.213280216,-0.001423782,0.001656607,0.00286361,-0.72194606,-0.077463319,0.817404473,0,0,0,0,0,0,0,0,0,0
2.821535587,-0.037518474,-0.040302436,0.21238226,-0.000472931,0.001423867,0.004203807,-0.721618443,-0.079451646,0.815174609,0,0,0,0,0,0,0,0,0,0
2.832063198,-0.037779612,-0.040575987,0.213929227,0.000297904,0.001048689,0.004685543,-0.729348348,-0.082182857,0.822152241,0,0,0,0,0,0,0,0,0,0
2.84261775,-0.037925212,-0.040737007,0.214859164,0.000956153,0.000631745,0.004467762,-0.734571961,-0.084355975,0.826532656,0,0,0,0,0,0,0,0,0,0
2.853036404,-0.037011515,-0.039767464,0.209803716,0.001335661,0.000333862,0.003792047,-0.718836081,-0.083764228,0.807643659,0,0,0,0,0,0,0,0,0,0
2.863639593,-0.03816878,-0.041025666,0.216484043,0.001403877,0.000121445,0.003345036,-0.742893093,-0.087510194,0.833740015,0,0,0,0,0,0,0,0,0,0
2.874147892,-0.037513026,-0.040333345,0.212861754,0.001098564,-5.52E-06,0.002899593,-0.731276643,-0.086818524,0.820030112,0,0,0,0,0,0,0,0,0,0
2.884504557,-0.036519137,-0.039275294,0.207297858,0.000855724,-8.91E-05,0.002277057,-0.712688504,-0.085067699,0.798735366,0,0,0,0,0,0,0,0,0,0
2.895269871,-0.039140905,-0.042107263,0.222250154,0.000891756,-0.000234531,0.001569957,-0.764403605,-0.091529055,0.856399969,0,0,0,0,0,0,0,0,0,0
2.905719757,-0.037043768,-0.039862118,0.210396266,0.000785494,-0.000227953,0.000708645,-0.72374879,-0.086779817,0.810705801,0,0,0,0,0,0,0,0,0,0
2.916297674,-0.03780043,-0.040684813,0.214734027,0.000653342,-0.00013904,0.000149894,-0.738663398,-0.088575003,0.827366611,0,0,0,0,0,0,0,0,0,0
2.927174807,-0.039641759,-0.042673246,0.225225122,0.000565883,-5.72E-05,-0.000218124,-0.774642372,-0.09281125,0.86770693,0,0,0,0,0,0,0,0,0,0
2.937629938,-0.036765137,-0.039581114,0.208902856,0.000423215,-1.99E-06,-0.000349994,-0.718350425,-0.085955304,0.804738683,0,0,0,0,0,0,0,0,0,0
2.948187113,-0.037301611,-0.04016269,0.21196617,0.000313678,-6.86E-05,-0.000358702,-0.728709041,-0.087071512,0.816454703,0,0,0,0,0,0,0,0,0,0
2.958641291,-0.036616448,-0.039437558,0.208073256,0.000380202,-0.000808247,-0.002145566,-0.713856311,-0.084292823,0.800823225,0,0,0,0,0,0,0,0,0,0
2.969076395,-0.036513905,-0.039378828,0.207578616,0.002252373,-0.00253249,-0.004401954,-0.708275931,-0.081051526,0.79712522,0,0,0,0,0,0,0,0,0,0
2.979513645,-0.036559352,-0.039545028,0.208199024,0.006554367,-0.004171475,-0.002583741,-0.705718356,-0.07781123,0.797059632,0,0,0,0,0,0,0,0,0,0
2.989978075,-0.036750127,-0.039919984,0.20991521,0.010407217,-0.004952907,0.001205657,-0.707589508,-0.075733348,0.801202955,0,0,0,0,0,0,0,0,0,0
